Id,Modularity Class
11966,49
11968,49
11969,49
11972,49
11973,49
11974,49
11976,49
11977,49
11979,49
11984,49
11985,49
11986,49
11990,49
11991,49
11992,49
11994,49
11995,49
11996,49
11997,49
12000,49
12002,49
12003,49
12004,49
12005,49
12006,49
12007,49
12008,49
12440,49
14190,49
14401,49
15726,49
15727,49
15728,49
15729,49
15730,49
15731,49
15732,49
15733,49
15734,49
15735,49
15736,49
15737,49
11841,17
11842,49
11843,0
59628,0
12343,44
11770,44
12345,44
12346,44
12347,44
12350,44
12351,44
12352,44
12353,44
12361,44
5561,17
12568,21
12575,0
12031,49
12551,49
12555,49
12612,45
11879,45
12931,17
13236,46
14448,46
14449,46
14450,46
14451,46
14452,46
14453,46
14454,46
14455,46
14456,46
14457,46
14458,46
14459,46
14460,46
14461,46
14462,46
14463,46
14464,46
13257,6
13312,49
13370,21
13390,49
13469,17
13547,17
15343,49
20608,34
5994,34
13986,34
14303,47
14306,48
14307,48
14337,49
14362,21
14364,49
12238,49
13664,49
14530,49
14531,49
14532,49
14533,49
14882,49
14368,49
14380,49
14384,49
14385,49
14469,17
31127,17
67023,17
14311,17
15932,64
28889,17
29712,17
29925,17
29926,17
327,17
357,32
464,17
77504,1
14534,49
29411,64
14600,17
14601,50
14602,50
14608,49
14627,17
15119,17
15120,17
14639,49
14641,51
14642,51
14672,51
14644,17
14647,52
14569,52
14648,49
14649,49
14650,49
14654,17
14661,53
14662,53
14663,54
14664,54
14671,17
14675,13
14677,17
14680,17
11688,17
14681,17
14688,55
14701,17
14704,49
14618,32
15483,32
15899,32
15929,32
17101,32
17351,32
17653,32
19424,32
19646,32
20724,32
24010,32
260,32
26396,32
26400,32
27403,32
28201,32
28404,32
28723,32
29311,32
30553,32
30606,32
33637,32
33787,32
3449,32
3474,32
35102,32
35103,32
35104,32
35139,32
35140,32
35144,32
35147,32
35148,32
35151,32
35216,32
3567,32
3598,32
36270,32
40237,32
46877,32
4796,32
49680,32
4982,32
58644,32
6775,32
6878,32
7024,32
7166,32
732,32
7480,32
80360,32
8182,32
82024,32
82025,32
82026,32
82027,32
82028,32
82029,32
82030,32
82031,32
82032,32
82033,32
82034,32
82035,32
82036,32
82037,32
82038,32
82039,32
82040,32
82041,32
82042,32
82043,32
82044,32
82045,32
82046,32
82047,32
82048,32
82049,32
82050,32
82051,32
82052,32
82053,32
82054,32
82055,32
82056,32
82057,32
82058,32
82059,32
32799,17
4783,17
52775,17
14723,17
14734,49
14735,17
14741,17
14742,17
14874,17
19585,17
19641,17
21464,17
34517,17
35074,17
44135,17
4544,17
47090,17
47091,17
9866,17
14879,43
14885,17
14887,56
14895,49
14999,49
15000,49
15005,57
15006,57
15007,57
15008,57
15020,57
29519,57
41701,57
41702,57
41703,57
41704,57
41705,57
41706,57
41707,57
41708,57
5907,57
15011,58
15013,49
15027,49
15028,49
15029,49
15030,49
15031,49
15032,49
15033,49
15034,49
15035,49
15036,49
15037,49
15038,49
15039,49
15040,49
15041,49
15042,49
15043,49
15044,49
15045,49
15046,49
15047,49
15048,49
15049,49
15050,49
15051,49
15052,49
15053,49
15054,49
15055,49
15056,49
15057,49
15058,49
15059,49
15061,17
15122,59
15123,59
15128,49
15137,49
15138,49
15738,17
17666,17
18429,17
2116,17
22639,17
2460,17
33248,17
33249,17
33251,17
33252,17
34579,17
431,17
14052,64
53252,17
5574,17
13392,1
15952,17
3328,17
34395,17
15328,60
15329,60
15342,21
834,17
15452,34
15538,79
15586,1
15609,0
15757,34
4642,34
15772,34
33767,34
34435,34
35550,34
15802,34
15810,1
17346,1
17347,1
5482,34
15888,4
15903,0
15938,64
17198,34
17221,99
15794,34
32618,34
34396,34
67231,138
67233,34
67252,34
67257,34
7713,34
17253,61
17254,61
32088,1
32286,1
32406,1
32407,1
32408,1
32409,1
32410,1
35444,1
77595,1
77596,1
77597,1
77601,1
77602,1
77603,1
77604,1
77614,1
77619,1
77630,1
77631,1
17288,4
17298,19
3224,19
37270,19
37273,19
37278,19
37289,19
37290,19
37295,19
3752,19
17321,19
77524,34
17722,63
4570,32
3565,20
45448,19
17770,34
17816,19
17860,1
17906,62
57187,62
17932,34
29194,34
15940,19
18275,19
3424,19
37286,19
37323,19
37324,19
37325,19
37326,19
4715,19
80445,19
8135,19
82490,19
82558,19
82743,19
18151,63
18187,63
18189,63
18190,63
18191,63
18192,63
18193,63
18194,63
18195,63
18196,63
67274,24
18200,63
52390,5
61629,34
17325,1
18545,63
18512,63
19075,21
19126,1
19133,1
19236,21
17338,8
29176,8
41698,8
19426,21
19461,1
14472,20
29486,20
29981,20
34535,20
34820,20
19768,64
19772,0
10344,0
15924,0
29661,0
29727,0
467,0
45829,34
45830,34
45831,34
45832,34
45846,34
45869,34
45899,34
45902,34
45903,34
45833,34
45834,34
4962,63
18205,4
27556,63
45839,34
45840,34
45841,34
45870,34
45078,63
45682,63
45683,63
45693,63
45701,63
32652,34
35522,34
45851,34
45852,34
32626,34
45850,34
45941,34
45942,34
45943,34
45944,34
45945,34
45946,34
45947,34
45948,34
45949,34
45950,34
45951,34
45952,34
45953,34
45964,34
45965,34
19784,34
19789,34
45898,34
19878,1
42849,1
42850,1
42851,1
42852,1
42853,1
20020,17
29396,63
44640,63
8598,63
20569,13
20460,7
20678,7
20680,7
25210,6
12821,7
14381,7
17849,7
20501,4
24004,7
24005,7
24006,7
24007,7
24008,7
24009,7
24012,64
514,7
9921,7
22806,7
15945,7
3080,7
76637,7
22949,67
20687,67
20769,67
21889,67
21890,67
22189,67
22619,67
23056,67
23057,67
23061,67
23062,67
23063,67
23068,67
23069,67
23462,67
23463,67
23464,67
23465,67
23466,67
23467,67
23468,67
23469,67
23470,67
23471,67
23472,67
23473,67
23474,67
23475,67
23476,67
23477,67
23478,67
23479,67
23480,67
23481,67
24272,67
25428,67
26355,67
26356,67
20891,6
22448,6
22703,6
22707,6
22709,6
22710,6
22711,6
22712,6
22713,6
22714,6
22752,6
2446,6
20759,7
21149,7
20747,7
20761,70
20822,7
20943,7
21075,7
21364,7
23387,7
23388,7
14660,19
25858,19
20729,6
20730,6
20731,6
20732,6
20744,6
20790,6
20793,6
20795,6
20796,6
20803,6
20804,6
20817,6
20818,6
21730,6
21731,6
21732,6
21733,6
21734,6
21735,6
21736,6
21737,6
21739,6
21740,6
21742,6
21745,6
21746,6
21747,6
21748,6
21751,6
21753,6
21754,6
21755,6
21756,6
21757,6
21759,6
21760,6
21761,6
21762,6
21913,6
22224,6
22225,6
22449,6
22451,6
22452,6
22454,6
22457,6
22458,6
22459,6
22924,6
22925,6
22928,6
22929,6
22930,6
22932,6
22934,6
22936,6
22937,6
22938,6
22939,6
22941,6
22943,6
22944,6
22945,6
22946,6
22947,6
22954,6
22955,6
26148,6
26149,6
20986,67
21893,67
23058,67
23059,67
23060,67
23064,67
23065,67
23066,67
23067,67
23070,67
23071,67
23072,67
23073,67
23074,67
23461,67
26327,67
26328,67
20849,65
22385,65
23191,65
24282,65
24283,65
25031,65
25537,65
22716,6
22718,6
22740,6
22964,6
23007,6
23887,6
23889,6
23901,6
22372,6
22450,6
22591,6
22706,6
22715,6
22742,6
22908,6
23298,6
23299,6
25519,6
20913,70
20778,70
21040,70
21045,70
21054,70
21055,70
21056,70
21063,70
21064,70
21066,70
21069,70
21080,70
21086,70
21088,70
21092,70
21093,70
21096,70
21097,70
21100,70
21106,70
21107,70
21110,70
21111,70
21113,70
21114,70
21118,70
21119,70
21125,70
21126,70
21129,70
21130,70
21146,70
21147,70
21151,70
21159,70
21186,70
21190,70
21206,70
21218,70
21229,70
21230,70
21243,70
21245,70
21246,70
21256,70
21259,70
21278,70
21295,70
21296,70
21301,70
21308,70
21316,70
21323,70
21328,70
21330,70
21343,70
21353,70
21356,70
21357,70
21362,70
21367,70
21374,70
21377,70
21381,70
21384,70
21388,70
21389,70
21394,70
21401,70
21405,70
21406,70
21420,70
21423,70
21424,70
21426,70
21429,70
21431,70
21433,70
21442,70
21443,70
21444,70
21664,70
21665,70
21666,70
21809,70
21810,70
21811,70
22516,70
23419,70
23420,70
23421,70
23422,70
24767,70
26366,70
21000,7
20944,70
21103,70
21150,70
21253,70
21270,70
20954,6
25335,7
25419,7
22965,6
22968,6
22970,6
22971,6
22972,6
22973,6
22974,6
22975,6
22976,6
22977,6
22978,6
22979,6
22981,6
22982,6
22983,6
22984,6
22985,6
22986,6
22988,6
22989,6
22991,6
22993,6
22994,6
22995,6
22996,6
22997,6
20733,6
22903,6
22909,6
22911,6
22912,6
23137,6
24110,6
24111,6
24112,6
24114,6
24330,6
24331,6
24538,6
552,6
20977,7
23816,6
23842,7
23845,7
23847,7
24102,7
25314,7
25563,7
25564,7
25565,7
25566,7
25567,7
25568,7
25569,7
25570,7
25571,7
25572,7
25573,7
25574,7
25575,7
25576,7
25577,7
25578,7
25579,7
25580,7
25581,7
25582,7
25583,7
25584,7
25585,7
5271,7
23877,7
21116,70
21053,70
21058,70
21073,70
21099,70
21105,70
21109,70
21112,70
21137,70
21139,70
21172,70
21306,70
21348,70
22181,70
22510,70
23394,70
23410,70
24033,70
24926,70
24927,70
24928,70
24929,70
24930,70
24931,70
24932,70
24933,70
24934,70
24935,70
24936,70
24937,70
24938,70
24939,70
24940,70
24941,70
24942,70
24943,70
24944,70
24945,70
24946,70
24947,70
24948,70
24949,70
24950,70
24951,70
24952,70
24953,70
24954,70
25541,70
21142,68
21145,68
21169,68
21170,68
21439,68
21441,68
21453,68
21454,68
21467,68
21477,68
21823,68
22267,68
22875,68
22957,68
25395,68
26339,68
26340,68
26346,68
21157,66
21158,66
21161,66
21470,19
23280,19
21935,67
21563,67
21951,67
21954,67
21956,67
21958,67
21963,67
21964,67
21976,67
23756,67
23758,67
23764,67
23765,67
23770,67
23772,67
23773,67
23774,67
23775,67
23776,67
23777,67
23779,67
23780,67
23783,67
23784,67
23786,67
23787,67
23788,67
23792,67
23793,67
23794,67
23797,67
23801,67
24257,67
24258,67
24259,67
26151,67
26152,67
22244,64
12816,64
14598,64
14891,64
15469,64
29212,64
30535,64
33306,64
34573,64
34830,64
34831,64
35077,64
35129,64
22796,68
21469,68
22445,68
20705,7
20708,7
20831,7
22842,6
20791,6
21727,6
21911,6
21922,6
22828,6
22832,6
22853,6
22859,6
22862,6
22865,6
23123,6
23198,6
23209,6
24418,6
24701,6
24702,6
24703,6
24705,6
24706,6
24707,6
24708,6
24709,6
24710,6
24711,6
24712,6
25036,6
25332,6
25333,6
13624,6
20820,6
20866,6
21678,6
22329,6
22356,6
22573,6
22574,6
22576,6
22577,6
22578,6
22580,6
22582,6
22584,6
22585,6
22586,6
22587,6
22589,6
22590,6
23025,6
23219,6
23657,6
23805,6
23806,6
23807,6
23808,6
23809,6
23810,6
23811,6
23813,6
23814,6
23815,6
23817,6
23818,6
23819,6
23821,6
23822,6
23823,6
23826,6
23827,6
23828,6
23829,6
23830,6
23832,6
23833,6
23834,6
23835,6
23836,6
23837,6
23838,6
23839,6
23840,6
23841,6
23849,6
23850,6
23852,6
23853,6
23854,13
23855,6
23856,6
23857,6
23858,6
23859,6
23861,6
23862,6
23864,6
23865,6
23866,6
23867,6
23868,6
23870,6
23871,6
24065,6
24081,6
24082,6
24085,6
24089,6
24093,6
24094,6
24095,6
24296,6
24297,6
24298,6
24299,6
24300,6
24301,6
24302,6
24303,6
24304,6
24305,6
24306,6
24307,6
24308,6
24309,6
24310,6
24311,6
24312,6
24313,6
24314,6
24315,6
24316,6
22948,6
29082,0
15628,32
24059,32
28941,4
29723,32
29875,32
32661,32
33194,32
42266,32
42267,32
42268,32
42269,32
42270,32
23294,69
23284,69
23285,69
23286,69
23287,69
23288,69
23289,69
23291,69
23292,69
23418,70
21363,70
23460,6
23504,21
23511,6
23750,71
11757,71
11839,71
23133,71
24716,71
24717,71
24718,71
24719,71
24720,71
24721,71
24722,71
24723,71
24724,71
24725,71
24726,71
24727,71
24728,71
24729,71
24730,71
24731,71
24732,71
24733,71
24734,71
24735,71
24736,71
24737,71
24738,71
24739,71
24740,71
24741,71
24742,71
24743,71
24744,71
24745,71
24746,71
24747,71
24748,71
24749,71
24750,71
24751,71
24752,71
24753,71
23802,4
33235,4
23803,6
23996,72
24000,7
10255,64
11367,64
11739,64
1182,63
11918,64
1196,64
14157,64
14332,64
15025,64
15476,64
15504,64
15549,64
15681,64
15687,64
15890,64
15902,64
15906,64
180,64
18213,64
18411,64
1847,64
19177,64
19197,64
19405,64
19533,64
19535,64
19550,64
19563,64
19566,64
19574,64
19583,64
19620,64
19774,64
19777,64
19779,64
20547,64
20877,64
21030,64
2388,64
24142,64
24996,64
2621,64
27430,64
27468,64
27558,64
2836,64
28659,64
2877,64
2896,64
2914,64
2940,64
29451,64
29464,64
29473,64
29667,64
29671,64
29706,64
29725,64
29728,64
29757,64
29763,64
29782,64
29806,64
29824,64
29846,64
2987,64
29914,64
2995,64
30017,64
30032,4
30096,64
30136,64
30142,64
30145,64
30290,64
30367,64
3164,64
31810,64
31813,64
31816,64
32086,4
3255,64
32570,64
3257,64
32617,64
3262,64
32625,64
3263,64
32644,64
32675,64
32683,64
32744,64
32754,64
32903,64
32923,64
32963,64
32978,64
33195,64
33213,64
33581,64
33770,64
33793,64
34558,64
34789,64
34811,64
35028,64
35059,64
35489,64
35514,64
35543,64
35558,64
35559,64
36096,64
36155,64
36202,64
36272,64
3959,64
3960,64
3997,64
40108,64
40231,64
40232,64
40233,64
40236,64
40238,64
40239,64
40241,64
40242,64
40243,64
40245,64
40247,64
40249,64
40254,64
40255,64
40259,64
40260,64
40261,64
40262,64
40266,64
40267,64
40270,64
40271,64
40272,64
40274,64
40277,64
40278,64
40280,64
40282,64
40310,64
4038,64
4049,64
40611,64
40612,64
40613,64
40616,64
40618,64
40619,64
40623,64
4126,64
41407,64
41690,64
41691,64
41850,64
41916,64
41942,64
42274,64
42315,64
42667,64
43355,64
4413,64
44814,64
45077,64
45175,64
45200,64
45400,64
458,64
45819,4
45821,4
47315,64
476,64
48043,64
5,64
52094,64
52555,64
52556,64
52557,64
52558,64
52559,64
52560,64
52561,64
52562,64
52564,64
52566,64
52567,64
52569,64
52570,64
52571,64
52572,64
52573,64
52575,64
52576,64
52577,64
52578,64
52579,64
52580,64
52581,64
52582,64
52583,64
52584,64
52585,64
52586,64
52587,64
52588,64
52590,64
52591,64
52592,64
52593,64
52594,64
52595,64
52596,64
52597,64
52598,64
52599,64
52600,64
52601,64
52602,64
52603,64
52604,64
52605,64
52606,64
52607,64
52608,64
52609,64
52610,64
52611,64
52612,64
52614,64
52615,64
52617,64
52618,64
52619,64
52620,64
52621,64
52622,64
52623,64
52624,64
52625,64
52626,64
52627,64
52628,64
52629,64
52630,64
52631,64
52633,64
52634,64
52636,64
52637,64
52638,64
52641,64
52643,64
52645,64
52646,64
52647,64
52648,64
52649,64
52650,64
52651,64
52652,64
52653,64
52655,64
52656,64
52657,64
52658,64
52660,64
52661,64
52664,64
52665,64
52668,64
52669,64
52670,64
52672,64
5440,64
5498,64
5572,64
5591,64
5602,64
706,64
7395,64
7744,64
7753,64
7788,64
7885,64
9690,64
9691,64
9864,64
9867,64
9930,64
9966,64
24019,73
24020,73
24021,73
24022,73
24023,73
24024,73
24025,73
24026,73
24027,73
24028,73
24029,73
24030,73
24031,73
38155,7
24255,6
24256,6
24281,7
24291,6
24539,74
24592,6
24597,75
25330,6
25890,76
25891,76
25950,6
26090,6
26091,6
26092,6
26115,0
26236,6
26260,77
23296,77
26321,99
27409,4
20485,63
2257,63
27514,63
28627,63
37851,63
4190,63
45826,63
45827,63
45828,63
45932,63
45933,63
28199,34
18433,34
28208,34
28504,34
28981,34
29054,34
28212,1
15468,1
4366,111
4567,1
5449,1
28220,34
28237,34
28243,34
28952,34
29049,34
28253,19
10946,34
1002,5
18332,17
28281,34
5791,34
5815,34
67019,34
28926,34
28307,34
28324,34
2396,79
28364,79
28668,79
28673,79
28814,79
28366,34
28427,34
28435,13
20697,13
40376,13
40377,13
40378,13
40379,13
40380,13
40381,13
40382,13
40383,13
40384,13
40385,13
40386,13
40387,13
5392,13
28562,34
28702,78
28703,78
28706,79
28714,79
28720,79
28738,80
28739,80
28763,34
42865,34
28778,79
28797,81
28491,81
28861,99
28932,34
28963,79
2406,79
28898,79
28964,79
28965,79
28966,79
28976,34
28999,1
29004,82
20440,82
29090,17
46293,4
29198,19
29246,99
29247,34
29408,0
15129,0
163,0
29675,0
29906,0
10259,63
11516,63
17323,63
19576,63
26380,63
28785,63
29086,63
33756,63
33804,63
45106,63
45155,63
45157,63
45853,63
45854,63
45855,63
45856,63
45857,63
45858,63
45859,63
45860,63
45862,63
45863,63
45867,63
45904,63
45906,63
6111,63
29891,0
408,0
475,0
29864,0
412,0
29740,5
2453,5
29707,0
32571,5
29845,0
29847,0
15896,0
18202,0
18209,0
20525,0
26116,0
29766,0
29868,0
29869,0
29870,0
29871,0
29872,0
29874,0
29876,0
29878,0
410,0
468,0
471,0
9913,0
29882,0
29886,0
12074,0
29859,0
29861,0
29887,0
29924,0
29899,0
29904,0
29811,0
53543,0
58362,0
58388,0
58389,0
8350,0
29932,83
29934,0
29937,17
29959,84
29722,84
29961,0
30492,19
77472,19
30615,17
30704,85
30705,85
30706,85
30707,85
30708,85
30709,85
30710,85
30711,85
30712,85
30713,85
30714,85
30715,85
30716,85
30717,85
30718,85
30719,85
30720,85
30721,85
30722,85
30723,85
30724,85
30725,85
30726,85
30727,85
30728,85
30729,85
30730,85
30731,85
30732,85
30733,85
30734,85
30735,85
30736,85
30737,85
30738,85
30739,85
30740,85
30741,85
30742,85
30743,85
30744,85
30745,85
30746,85
30747,85
30748,85
30749,85
30750,85
30751,85
30752,85
30753,85
30754,85
30755,85
31463,34
31649,7
31737,86
31775,21
42727,21
55309,21
31825,19
41710,19
41711,19
41712,19
41713,19
41714,19
41715,19
41720,19
41721,19
41722,19
32000,1
32082,19
32136,99
32438,21
32530,64
19186,64
45079,64
45080,64
45081,64
28948,34
35000,34
32823,16
27637,16
27695,16
3179,16
41510,16
41512,16
41513,16
48775,16
55310,16
55454,16
55456,16
55463,16
55464,16
55468,16
55475,16
55482,16
55483,16
55490,16
55498,16
55501,16
55517,16
55519,16
55530,16
55533,16
55540,16
55624,16
55746,16
55747,16
55748,16
55749,16
55750,16
55751,16
55752,16
55753,16
55754,16
55755,16
55756,16
55757,16
55758,16
55759,16
55760,16
55761,16
55762,16
55763,16
55764,16
55765,16
28883,4
29805,0
33026,0
32974,0
58286,0
32981,0
74808,32
33037,0
33137,64
36305,19
80635,19
80894,19
33260,21
33400,5
33538,21
34547,17
35454,1
33728,17
34107,17
4044,34
4110,34
4117,34
4127,34
4133,34
44823,34
44824,34
44825,34
44828,34
44829,34
44830,34
34625,19
67436,24
34911,1
28752,19
5546,19
80740,19
80796,19
35381,34
35608,19
35613,87
64436,87
35626,1
35627,88
77487,88
35763,89
35940,89
35942,89
35943,89
38827,89
38877,89
35960,0
19276,0
19406,0
29679,0
29983,0
32084,0
36598,0
781,0
9942,0
36017,7
20490,5
29039,5
32536,5
36196,5
36198,5
52431,5
52432,5
52433,5
52434,5
52435,5
52436,5
52437,5
52438,5
52439,5
52440,5
52441,5
52442,5
52443,5
52444,5
52445,5
52446,5
52447,5
52448,5
52449,5
52450,5
52451,5
52452,5
52453,5
52454,5
52455,5
52456,5
52457,5
52458,5
52459,5
52460,5
52461,5
52462,5
52463,5
52464,5
52465,5
52466,5
52467,5
52468,5
52469,5
52470,5
52471,5
52472,5
52473,5
52474,5
52475,5
52476,5
52477,5
52478,5
52479,5
52480,5
52481,5
52482,5
52483,5
52484,5
52485,5
52486,5
52487,5
52488,5
52489,5
52490,5
52491,5
52492,5
37288,19
37685,90
37686,90
37922,21
37976,7
38083,7
38084,7
38086,7
38087,7
38088,7
38089,7
38090,7
38091,7
38092,7
38093,7
37966,91
37967,91
38192,91
38249,91
37969,7
37968,7
37978,7
38066,7
38074,7
38153,7
38154,7
37971,7
38030,7
38048,7
37992,7
38014,7
38020,7
38043,7
38067,7
38068,7
38069,7
38096,7
38416,7
37979,7
37983,7
38008,7
38025,7
38027,7
38028,7
38073,7
38098,7
38099,7
38101,7
38156,7
38235,7
38237,7
38238,7
37984,7
37985,7
37986,7
37988,7
37989,7
37990,7
37994,7
37995,7
37996,7
37997,7
37998,7
37999,7
38000,7
38001,7
38002,7
38004,7
38005,7
38006,7
38009,7
38010,7
38011,7
38012,7
38013,7
38016,7
38017,7
38018,7
38019,7
38021,7
38022,7
38023,7
38024,7
38026,7
38029,7
38031,7
38032,7
38033,7
38034,7
38035,7
38036,7
38037,7
38038,7
38039,7
38041,7
38042,7
38044,7
38045,7
38127,7
38185,7
38186,7
38248,7
38050,7
37981,7
38051,7
38052,7
38053,7
38054,7
38055,7
38056,7
38057,7
38058,7
38059,7
38062,7
38161,7
38187,7
38188,7
38239,7
38412,7
38071,7
38072,7
38146,92
38076,92
38191,7
38216,7
38217,7
38218,7
38219,7
38220,7
38221,7
38222,7
38223,7
38224,7
38225,7
38226,7
38227,7
38228,7
38229,7
38230,7
18410,1
27393,1
33668,1
47781,1
8605,1
38694,8
38924,8
38975,8
38976,8
38977,8
38978,8
38979,8
38980,8
38981,8
38982,8
73560,99
73583,99
73774,99
73775,99
73777,99
73780,99
73781,99
73782,99
73783,99
73784,99
73786,99
73787,99
73788,99
73790,99
73792,99
73794,99
73795,99
73796,99
73797,99
73798,99
73864,99
73869,99
74264,99
74265,99
74266,99
74267,99
74268,99
74269,99
74270,99
74271,99
74272,99
74273,99
74274,99
74293,99
38821,99
73746,99
73747,99
73748,99
73749,99
73750,99
73751,99
73752,99
73753,99
73755,99
73758,99
73759,99
73761,99
73762,99
73764,99
73765,99
73767,99
73768,99
73807,99
73854,99
73959,99
74335,99
74336,99
74337,99
74338,99
74392,99
38823,99
57485,99
74028,99
74055,99
74056,99
74057,99
74060,99
74064,99
74098,99
74099,99
74101,99
74102,99
74117,99
74123,99
74124,99
74125,99
74276,99
74277,99
74279,99
74280,99
74281,99
74282,99
74283,99
74284,99
74285,99
74286,99
74287,99
74289,99
74290,99
74291,99
74298,99
74299,99
74300,99
74301,99
74302,99
74303,99
74304,99
74305,99
74306,99
74307,99
74308,99
74309,99
38835,99
38852,8
38856,8
39062,93
39063,93
39064,93
39065,93
39066,93
39067,93
39068,93
39069,93
39070,93
39071,93
39072,93
39073,93
39074,93
39075,93
39076,93
39077,93
39078,93
39079,93
39080,93
39081,93
39082,93
39083,93
39084,93
39085,93
39086,93
39087,93
39088,93
39089,93
39090,93
39091,93
39092,93
39093,93
39094,93
39095,93
39096,93
39097,93
39098,93
7610,93
39104,8
44639,8
39621,34
39792,13
28308,13
39830,13
40187,13
40511,13
40527,13
40532,13
40556,13
40579,13
40591,13
40808,13
40815,13
40816,13
40819,13
40820,13
40824,13
40826,13
40828,13
40829,13
40831,13
40833,13
40834,13
40838,13
40839,13
40843,13
40845,13
40848,13
40852,13
40856,13
40857,13
40858,13
40859,13
40862,13
40864,13
40865,13
76413,13
76631,13
76639,13
76640,13
76641,13
76642,13
76643,13
76644,13
76645,13
76646,13
76647,13
76648,13
76649,13
76650,13
76651,13
76652,13
76653,13
76654,13
76655,13
76656,13
76657,13
76658,13
76659,13
76660,13
76864,13
40159,13
40229,17
40285,94
40286,94
40289,34
40344,17
40440,19
40474,7
77285,13
40297,13
40549,13
40823,13
41224,13
76420,13
76464,13
1405,64
1406,64
19163,64
28587,64
33211,64
4680,64
7817,64
40730,34
40841,13
76661,13
76662,13
76663,13
40992,34
41724,99
41728,99
41751,99
41615,99
41631,99
41637,99
41719,99
41726,99
41742,99
41743,99
41744,99
41745,99
41746,99
41747,99
41748,99
41622,95
41628,96
41727,96
41673,97
41699,98
41700,98
41709,99
41716,99
41717,99
41610,99
41733,99
41734,99
41735,99
41736,99
41737,99
41740,99
41741,99
41723,99
41725,19
41732,99
41738,34
10256,34
32337,34
3849,34
41749,99
17759,20
32542,20
33771,20
34312,20
3906,20
42778,20
59412,20
59413,20
7906,20
42839,19
42848,19
42854,21
42728,21
42926,1
36636,1
42930,1
42968,21
43680,8
43699,100
58290,100
43755,8
43762,101
43671,101
44156,101
44157,101
43825,8
43947,8
44201,8
44589,8
44590,8
44801,8
45031,8
45032,8
45033,8
45034,8
45035,8
45036,8
45037,8
45038,8
44596,8
44594,8
44595,8
44598,102
44819,102
44643,19
44817,4
17196,4
21540,4
26105,4
29438,4
34445,4
3547,4
35483,4
44851,4
44852,4
44853,4
44854,4
44855,4
44856,4
44858,4
44924,4
44848,103
29417,63
353,63
45685,63
45931,63
45934,63
45935,63
45117,4
1049,4
11522,4
1224,4
13391,4
1387,4
13905,4
14033,4
15648,4
17277,4
18279,4
19886,4
20008,4
20019,4
20487,4
20493,4
20496,4
20664,4
20927,4
2402,4
2410,4
2608,4
28209,4
29376,4
29410,4
29447,4
29834,4
31449,4
32653,4
32663,4
33828,4
34105,4
34292,4
34429,4
34693,4
34917,4
35712,4
36204,4
36279,4
39643,4
40121,4
4107,4
45204,4
45796,4
45797,4
45798,4
45799,4
45800,4
45801,4
45802,4
45803,4
45804,4
45805,4
45806,4
45807,4
45808,4
45809,4
45810,4
45811,4
45814,4
45815,4
45816,4
45817,4
45818,4
45820,4
45822,4
45823,4
4612,4
4964,4
5141,4
5426,4
5484,4
5500,4
703,4
7460,4
8306,4
45159,8
45160,4
28779,34
45618,34
45702,63
45845,63
45871,63
45872,63
45873,63
45874,63
45875,63
45876,63
45877,63
45878,63
45881,63
45882,63
45883,63
45888,63
45890,63
45891,63
45892,63
45893,63
45895,63
45907,63
45908,63
45930,63
45958,63
31488,63
33677,63
35421,63
45884,63
45885,63
45886,63
45887,63
45955,63
45714,63
45847,63
45848,63
45849,63
45795,104
45824,63
45842,105
45843,63
45844,106
45861,34
45901,34
45865,107
45866,107
45897,63
45905,108
33764,34
45959,109
45960,109
45968,63
46239,1
46236,1
46261,1
46276,1
46277,1
46278,1
46279,1
46280,1
46281,1
46282,1
46283,1
46284,1
46285,1
46286,1
46287,1
46288,1
46262,1
46574,5
46578,5
46744,5
46760,5
46798,5
46804,5
46805,5
46818,5
46819,5
46820,5
46821,5
46822,5
46823,5
46824,5
46825,5
46826,5
46827,5
46828,5
46829,5
46830,5
46832,5
46833,5
46834,5
46835,5
46836,5
46837,5
46838,5
46839,5
46848,5
46850,5
46885,5
46886,5
46918,5
46934,5
46935,5
46936,5
46937,5
46938,5
47093,5
46605,5
46687,5
46888,5
46889,5
46890,5
46891,5
46892,5
46893,5
46609,110
46699,110
46759,5
46761,5
46762,5
46764,5
46766,5
46867,5
46868,5
46869,5
46691,5
46883,110
46887,110
47076,1
47085,20
13368,5
18276,20
19157,20
27458,20
47086,20
6691,20
6725,20
6736,20
47332,99
29865,0
47703,111
28387,111
34629,111
4455,111
455,111
4580,111
61684,111
75145,111
76666,111
76667,111
76668,111
76669,111
76670,111
76671,111
76672,111
76673,111
76674,111
76675,111
76676,111
76677,111
76678,111
76679,111
76680,111
76681,111
76682,111
76683,111
76684,111
76685,111
76686,111
76687,111
76688,111
76689,111
76690,111
76691,111
76692,111
76693,111
76694,111
76695,111
76696,111
76697,111
76698,111
76699,111
76700,111
76701,111
76702,111
76703,111
76704,111
76705,111
76706,111
76707,111
76708,111
76709,111
76710,111
76711,111
76712,111
76713,111
76714,111
76715,111
76716,111
76717,111
76718,111
76719,111
76720,111
76721,111
76722,111
76723,111
76724,111
76725,111
76726,111
76727,111
76728,111
76729,111
76730,111
76731,111
76732,111
76733,111
76734,111
76735,111
76736,111
76737,111
76738,111
76739,111
76740,111
76741,111
76742,111
76743,111
76744,111
76745,111
76746,111
76747,111
76748,111
76749,111
76750,111
76751,111
76752,111
76753,111
76754,111
76755,111
76756,111
