Id,Modularity Class
55893,15
55894,15
55895,15
55896,15
55897,15
55898,15
55899,15
55900,15
55901,15
55902,15
55903,15
55904,15
55905,15
55906,15
55907,15
55908,15
55909,15
55910,15
55911,15
55912,15
55913,15
55914,15
55915,15
55916,15
55917,15
55918,15
55919,15
55920,15
55921,15
55922,15
55923,15
55924,15
55925,15
55926,15
55927,15
55928,15
55929,15
55930,15
55931,15
55932,15
55933,15
55934,15
55935,15
55936,15
55937,15
55938,15
55939,15
55941,15
55942,15
55944,15
55945,15
55946,15
55947,15
55948,15
55949,15
55950,15
55951,15
55952,15
55953,15
55954,15
55956,15
55957,15
55958,15
55959,15
55960,15
55961,15
55962,15
55963,15
55964,15
56027,15
56028,15
56029,15
56030,15
56031,15
56032,15
56033,15
56034,15
56035,15
56036,15
6065,15
8514,15
8552,15
8666,15
8702,15
8719,15
8929,15
8948,15
7156,27
7157,27
7188,20
7222,15
48191,15
56150,15
56151,15
7315,16
7318,16
7421,17
6721,17
7438,16
7501,22
7532,16
7535,16
37288,16
7539,16
7541,16
7547,16
7550,16
7609,28
39034,28
7615,30
38955,30
38956,30
38957,30
7638,30
7624,29
38941,29
38942,29
38943,29
38944,29
38945,29
38946,29
38947,29
38948,29
38949,29
38950,29
38951,29
38952,29
38953,29
38972,29
38973,29
38974,29
7607,29
38838,30
38839,30
38840,30
38865,30
38868,30
38870,30
38879,30
38880,30
38881,30
38882,30
38883,30
38884,30
38885,30
38886,30
38887,30
7630,30
7633,30
7655,30
7654,31
38493,31
38641,31
38643,31
38644,31
38645,31
38646,31
38647,31
38648,31
38649,31
38857,31
38858,31
38859,31
38860,31
38861,31
7627,31
38869,30
38904,30
38905,30
38906,30
38907,30
38908,30
38909,30
38910,30
38911,30
38912,30
38913,30
38914,30
38915,30
38916,30
38917,30
38918,30
38919,30
38920,30
38921,30
38922,30
38923,30
38924,30
38925,30
38926,30
38927,30
38928,30
38929,30
38930,30
38931,30
38932,30
38933,30
38934,30
38935,30
38936,30
38937,30
38938,30
38939,30
38940,30
7619,30
7685,16
48541,20
48888,20
49259,20
57104,20
57105,20
57106,20
57107,20
57108,20
57109,20
57110,20
57111,20
11522,20
17239,20
17248,20
17348,20
18265,20
18270,20
18280,20
18418,20
19462,20
19486,20
19876,20
2334,20
2859,20
2994,20
3136,20
3174,20
3178,20
3314,20
3315,20
3316,20
3317,20
3753,20
3754,20
3755,20
3763,20
37891,20
37892,20
37893,20
37894,20
37895,20
37896,20
5145,20
5446,20
5565,20
5898,20
6673,20
6688,20
6690,20
6752,20
6755,0
7712,20
7980,20
7986,20
8015,20
7785,62
8045,32
50475,32
8141,13
45661,13
8493,15
1026,15
1028,15
1029,15
1031,15
1033,15
12947,15
13292,15
1796,15
18558,15
21,15
22928,15
24127,15
2530,15
2531,15
2533,15
2545,15
2566,15
2570,15
2602,15
2674,15
2681,15
27111,15
32839,15
35987,15
37104,15
37757,15
38732,15
42840,15
43546,15
43600,15
43647,15
43716,15
43717,15
43834,15
44366,15
44367,15
44372,15
44376,15
44383,15
44384,15
44393,15
44407,15
44415,15
44417,15
44430,15
44435,15
45186,15
46146,15
48660,15
48691,15
49114,15
53728,15
55506,15
55621,15
56154,15
56157,15
56160,15
56169,15
56175,15
58402,15
58505,15
58529,15
58700,15
58710,15
58711,15
58713,15
58714,15
58716,15
58717,15
58718,15
58719,15
58720,15
58721,15
58722,15
58723,15
58725,15
58726,15
58727,15
58728,15
58729,15
58730,15
58732,15
58733,15
58734,15
58736,15
58737,15
58738,15
58739,15
58740,15
58741,15
58742,15
58743,15
58744,15
58745,15
58746,15
58747,15
58748,15
58749,15
58750,15
58751,15
58752,15
58753,15
58754,15
58755,15
58756,15
58757,15
58758,15
58783,15
58784,15
58785,15
58786,15
58787,15
58788,15
58793,15
58794,15
6332,15
64730,15
65031,15
65074,15
65096,15
65097,15
65098,15
65099,15
65100,15
65101,15
65102,15
65103,15
65104,15
65105,15
65107,15
65108,15
65109,15
65110,15
65111,15
65112,15
65113,15
65114,15
65115,15
65116,15
65117,15
65118,15
65119,15
65120,15
65121,15
65122,15
65123,15
65124,15
65125,15
65126,15
65127,15
65128,15
65129,15
65130,15
65131,15
65132,15
65133,15
65134,15
65135,15
65136,15
65137,15
65138,15
65139,15
65140,15
65141,15
65142,15
65143,15
65144,15
65145,15
65146,15
65147,15
65148,15
7100,15
7103,15
7776,15
8397,15
8404,15
8481,15
8489,15
8541,15
8573,15
8667,15
8703,15
8710,15
8716,15
8762,15
8888,15
8894,15
8923,15
8942,15
9007,15
9078,15
990,15
5769,33
10387,12
11368,12
11381,12
121,0
27446,0
29794,0
29796,12
29810,0
29824,12
32864,0
32873,0
43296,0
7659,42
8596,12
35169,3
35283,20
35284,3
4761,3
5580,3
2122,55
8645,15
8685,15
8704,4
24173,4
8735,4
8953,20
101,0
10348,0
10349,0
10350,0
10353,0
10355,0
10357,0
10358,0
10359,0
10361,0
10362,0
10365,0
10368,0
10371,0
10373,0
10374,0
10376,0
10377,0
10379,0
10380,0
10384,0
10385,0
10389,0
10459,0
179,0
186,0
190,0
191,0
204,0
269,0
272,0
276,0
291,0
293,0
29704,0
3084,0
3085,0
315,0
32881,0
32886,0
32889,0
32890,0
32892,0
3447,0
6644,0
68,0
78,0
83,0
8352,0
85,0
9046,0
91,0
93,0
96,0
9820,0
9823,0
9073,6
23312,6
23313,6
23314,6
23315,6
23316,6
23317,6
23318,6
23319,6
23320,6
23321,6
23322,6
23323,6
23324,6
23325,6
23326,6
23327,6
23328,6
23329,6
23330,6
23331,6
23332,6
23333,6
23334,6
23335,6
23336,6
23337,6
23338,6
9182,34
8641,34
9187,34
9277,34
9440,34
9445,34
9447,34
9448,34
9449,34
9450,34
9454,34
9457,34
9732,34
9733,34
9195,35
9196,35
266,3
34610,3
34611,3
34612,3
34613,3
5560,3
9318,3
1004,20
13999,3
17277,3
17845,3
19110,3
19355,3
19491,3
19884,3
19886,3
19887,3
19889,3
19890,3
19891,3
19892,3
19893,3
19894,3
19895,3
19896,3
19898,3
19901,3
19902,3
19973,3
19974,3
19975,39
3123,3
3385,3
4535,3
4545,3
4555,3
4556,3
4569,3
4571,3
4573,3
4575,3
4588,3
4595,3
4615,20
4656,3
4763,3
4971,3
4981,3
4982,3
4983,3
4987,3
4991,3
6734,3
6739,3
6742,3
6767,3
6801,3
6846,3
7466,3
7731,3
7737,3
8616,3
909,3
14514,3
15405,3
217,3
29224,3
29980,3
34972,3
9186,42
9407,36
35535,36
9907,37
12388,12
15259,12
20859,12
21493,12
21495,12
50600,12
50601,12
78832,12
19519,20
19613,20
27483,0
28211,20
2861,20
37835,20
37836,20
37837,20
37838,20
37839,20
37840,20
37841,20
37842,20
37843,20
37844,20
37845,20
37846,20
37860,20
37861,20
4024,20
4117,20
6616,20
7717,20
10182,3
10393,3
12517,3
12519,3
15263,3
15270,3
15277,3
17647,3
17672,3
17891,3
20716,3
21659,3
23362,3
26106,3
28688,3
29124,3
3032,3
33217,3
33286,3
33288,3
33289,3
33290,3
33291,3
34403,3
34404,3
34901,3
3867,3
4139,3
4698,3
6006,3
6856,3
712,3
8305,3
10189,20
10204,20
15747,20
4577,20
53918,20
5445,20
10219,3
1058,3
10702,12
12385,3
12394,3
15890,42
15899,3
15932,3
18338,3
18409,3
19476,40
198,3
2076,3
21697,3
2471,40
2493,40
2495,3
280,3
28373,3
28752,3
29284,3
29885,3
32597,3
32629,17
33219,3
34133,3
34607,3
35303,3
35304,3
35305,3
4036,3
4594,3
4766,3
5086,42
5701,62
7463,3
771,3
8179,3
10799,3
10252,21
10256,38
2870,38
10392,20
10435,0
107,0
76379,0
10727,16
10754,22
21528,22
29660,22
43069,22
79571,22
79572,22
79573,22
11671,3
17659,12
68733,3
15940,17
18275,17
32114,17
32121,17
3221,17
34940,17
35279,17
37323,17
37324,17
37325,17
37326,17
37421,17
4794,17
6747,17
6770,17
6871,17
72771,17
78798,17
80353,17
11484,3
11494,20
19187,3
72715,12
72716,12
36308,12
24248,12
2720,12
3974,12
3699,12
5651,12
59712,12
72711,12
7552,12
21607,12
21703,12
23079,12
25213,12
11638,12
11657,70
11676,12
11699,12
11700,12
11723,12
11734,12
11736,12
11755,12
11759,12
11764,12
11766,12
11771,12
11802,12
11809,12
11840,12
11845,12
11669,3
66714,3
66715,3
78252,12
11724,3
11837,3
11649,70
78859,70
80295,17
14885,22
15649,22
19594,22
20930,22
24004,22
29481,22
3273,22
36529,22
55973,22
60221,22
11843,40
10352,40
12383,40
14519,40
14523,40
14903,40
1543,40
19477,40
19480,40
19481,40
19496,40
19497,40
203,40
2299,40
33076,40
34773,40
35968,40
362,3
38358,40
40572,40
40573,40
40574,40
7494,40
7500,40
11888,3
70881,3
33306,3
85720,3
85749,3
12451,62
13316,17
80707,17
12698,41
68667,41
68668,41
12854,42
17778,42
43398,39
14045,16
81782,17
81900,17
14469,3
31127,3
14596,42
10047,42
10265,42
10279,42
1049,42
1051,42
11429,42
11670,42
11897,42
11899,42
11956,42
12844,42
13221,42
1381,42
1394,39
14077,42
14521,42
14856,42
14881,42
15271,42
15557,42
15572,42
15578,42
15588,42
15774,19
15919,42
15948,42
17196,42
17698,62
17744,42
17745,42
18259,42
18278,42
19415,42
20055,42
20917,42
2315,42
26387,42
27356,42
27363,42
27467,42
27511,42
27566,42
28783,42
28785,42
28882,42
2923,42
29792,42
29888,42
29958,42
30101,42
30486,42
3223,42
32638,3
32640,42
32641,42
32648,42
3267,42
33020,42
33223,3
33576,42
33746,42
33751,42
33754,42
3384,42
34399,42
34530,42
34650,42
34678,42
34812,42
34822,20
34909,42
35026,42
35050,42
35100,42
35109,42
35483,42
3587,20
36466,42
3909,42
3913,42
3915,42
3999,42
4001,42
40126,42
4119,42
4124,42
41263,42
4127,42
41681,42
41682,42
41683,42
41684,42
41685,42
41686,42
41687,42
41688,42
41689,42
41690,42
41691,42
41692,42
41693,42
41694,42
41695,42
42054,42
45111,42
45402,42
45403,42
4565,42
4566,42
4570,42
45798,42
4610,42
4718,42
48066,42
48075,42
48077,42
52094,42
52782,42
52863,42
5466,42
5533,42
55430,42
5561,42
5563,42
58407,42
5883,42
59666,42
6078,42
6096,42
63524,42
63525,42
63526,42
65382,42
6699,42
6705,42
6713,18
6716,42
6728,42
6729,42
6731,42
6733,42
6736,42
68277,42
68278,42
68279,42
745,42
74859,42
77998,42
77999,42
7809,42
7854,42
7889,42
867,42
86917,42
86918,42
86929,42
86948,42
86949,42
86950,42
86951,42
87066,42
87067,42
87068,42
87069,42
87070,42
87071,42
87072,42
87073,42
87074,42
87075,42
92,42
9326,42
973,42
9860,42
9864,42
9866,42
9954,42
14603,20
14873,43
80510,43
14887,44
15005,13
4428,3
15262,3
14315,3
246,22
33086,3
70457,3
78030,3
23503,42
15261,3
17676,3
21464,3
23994,3
29392,3
30367,3
31808,3
34408,3
35016,3
35141,3
39672,3
4683,3
52609,3
82587,3
15327,3
40726,3
15330,3
15580,3
19174,3
35454,3
3848,3
4200,3
8177,3
9810,3
15591,22
14599,22
15519,22
31128,22
35180,22
55969,22
15754,20
15494,20
15758,20
15771,20
15775,20
15958,20
29163,20
33758,20
35542,20
45051,20
6054,20
61675,20
67335,20
67409,20
67429,20
13392,20
17346,20
17347,20
3427,20
6194,20
15902,12
15893,39
15903,3
13353,3
15449,62
15595,3
29734,3
29892,3
29897,3
29898,3
33892,3
65350,3
9966,3
17165,20
10254,20
15764,20
15797,20
19169,3
19185,20
29396,20
31807,0
34116,20
63838,20
17221,86
67233,20
67245,20
17236,45
17237,45
17730,45
19434,45
17253,46
42735,46
1586,20
29329,20
37565,20
32286,21
32406,21
32407,21
32408,21
32409,21
32410,21
77595,21
77596,21
77597,21
77598,21
77599,21
77603,21
77604,21
77610,21
77615,21
77617,21
77620,21
77621,21
77624,21
77628,21
37269,20
37271,20
37372,20
6811,20
6835,20
17309,20
70910,20
10345,0
10468,0
12390,0
14046,0
182,0
1863,0
207,0
20896,0
21025,0
27235,0
27462,0
27558,0
29841,0
29863,0
31803,0
31804,0
31806,0
31809,0
31810,0
31811,0
31812,0
31814,0
31815,0
31816,0
3483,0
5140,0
7,0
81,0
8695,0
9837,0
17339,25
17344,47
17766,47
17663,3
17685,3
17657,3
19435,45
17740,18
10050,18
23080,18
25376,18
2616,18
35485,18
4414,18
4553,18
4563,18
54877,18
6804,18
732,18
17768,13
17846,20
17866,48
17655,12
23041,12
5471,12
7467,12
33097,17
44661,17
50838,17
81130,17
81330,17
81928,17
81929,17
82576,17
19399,16
19409,16
19410,16
19411,16
24061,12
28931,17
18545,3
18843,3
18849,3
18865,3
18883,3
19071,3
56597,3
56687,3
57440,3
57652,3
57653,3
57654,3
57655,3
57656,3
57657,3
57658,3
18490,20
18512,20
44350,20
32667,20
65094,20
18884,12
4423,3
5129,3
82596,17
82597,17
82598,17
82599,17
19303,49
19304,49
19367,3
19412,16
53029,100
19445,86
19487,20
19489,20
19494,17
7489,12
19577,3
13369,3
19353,3
5555,3
7671,3
8125,3
8303,3
60198,22
19698,16
19858,16
19859,16
19860,16
19861,16
19862,16
19863,16
19864,16
19865,16
19866,16
19699,16
19701,50
19702,50
19703,50
19704,50
19705,50
19706,50
19707,50
19708,50
19709,50
19710,50
19711,50
19712,50
19713,50
19714,50
19715,50
19716,50
19717,50
19718,50
19719,50
19720,50
19721,50
19722,50
19723,50
19724,50
19725,50
19726,50
19727,50
19728,50
19729,50
19730,50
19731,50
19732,50
19733,50
19734,50
19735,50
19736,50
19737,50
19738,50
19739,50
19740,50
19741,50
19742,50
19743,50
19744,50
19745,50
19746,50
19747,50
19748,50
19749,50
19750,50
19751,50
19752,50
19753,50
19754,50
19755,50
19756,50
19757,50
19857,50
19926,50
19963,16
19805,15
19806,15
2593,15
19807,16
19813,50
19814,50
1372,3
20023,3
34575,3
7485,3
19924,16
19925,51
19761,51
19932,50
19944,50
19947,50
19948,50
19969,16
19979,40
20020,62
20248,52
20249,52
20401,53
20402,53
20586,62
17784,62
20460,62
20678,62
20680,62
20705,62
20706,62
20708,62
22807,62
20612,62
20685,12
14189,4
20780,4
20879,4
20891,4
20906,4
20964,4
21474,4
21681,4
21683,4
21684,4
21746,4
21758,4
21762,4
22248,4
22309,4
22448,4
22450,4
22579,4
22703,4
22704,4
22705,4
22707,4
22708,4
22709,4
22710,4
22711,4
22712,4
22713,4
22714,4
22715,4
22716,4
22717,4
22718,4
22719,4
22720,4
22721,4
22722,4
22723,4
22724,4
22725,4
22726,4
22727,4
22728,4
22729,4
22730,4
22731,4
22732,4
22733,4
22734,4
22735,4
22736,4
22737,4
22738,4
22739,4
22741,4
22742,4
22743,4
22744,4
22745,4
22747,4
22748,4
22749,4
22750,4
2446,4
25958,4
25959,4
25960,4
25961,4
26124,4
26351,4
8482,4
8772,4
8881,4
8937,4
9082,4
25399,12
20848,55
21253,55
21149,55
25528,55
22787,12
25220,12
25221,12
25225,12
25231,12
25289,12
25971,12
26117,12
20966,55
21098,55
20984,4
25955,12
20775,54
20784,4
22876,4
22903,4
23502,4
22949,12
23060,12
21024,55
21116,55
21148,55
22181,55
23505,55
23506,55
23507,55
23508,55
23509,55
23510,55
21055,55
21064,55
21080,55
21086,55
21088,55
21106,55
21118,55
21146,55
21147,55
21190,55
21199,55
21202,55
21205,55
21229,55
21235,55
21238,55
21243,55
21244,55
21268,55
21270,55
21278,55
21285,55
21308,55
21316,55
21328,55
21377,55
21379,55
21406,55
21419,55
21420,55
21423,55
21433,55
21442,55
21808,55
21809,55
21810,55
21811,55
21814,55
22500,55
22507,55
22508,55
22517,55
22521,55
22522,55
22681,55
22685,55
22687,55
22688,55
22692,55
23274,55
23420,55
24541,55
24926,55
24927,55
25402,55
25403,55
25404,55
25405,55
25406,55
25407,55
25408,55
25409,55
25410,55
25411,55
25412,55
25413,55
25414,55
25415,55
25416,55
20857,12
22950,12
23059,12
23062,12
23063,12
23073,12
25339,12
20733,4
20963,4
22898,4
22907,4
22909,4
22910,4
22911,4
22912,4
24110,4
24114,4
24295,4
20782,4
22367,4
22591,4
22961,4
22963,4
22967,4
22969,4
23012,4
23015,4
23018,4
23020,4
23022,4
23024,4
23391,4
23453,4
23454,4
24099,4
24125,4
24126,4
24128,4
24129,4
20929,55
1296,55
20778,55
20946,55
21040,55
21056,55
21066,55
21114,55
21115,55
21126,55
21129,55
21130,55
21155,55
21230,55
21242,55
21246,55
21259,55
21272,55
21287,55
21288,55
21295,55
21296,55
21330,55
21343,55
21374,55
21384,55
21405,55
21410,55
21415,55
21431,55
21443,55
21444,55
23410,55
24599,55
24600,55
24601,55
24602,55
24603,55
24604,55
78358,12
20983,12
22799,12
23518,12
23519,12
23520,12
23521,12
24101,12
24102,12
24103,12
24104,12
21035,12
21049,55
21142,56
21145,56
21169,56
21170,56
21439,56
21453,56
21454,56
21467,56
21477,56
21480,56
21823,56
22875,56
22957,56
24180,56
10083,3
14508,3
15592,3
15888,3
15943,3
17752,3
17925,3
1883,3
19620,3
19639,3
19645,3
2016,3
21534,3
22023,3
22036,3
33211,3
33212,3
33213,3
33214,3
33215,3
33216,3
33218,3
33221,3
33222,3
33224,3
33225,3
33226,3
4549,3
4590,3
4746,3
6748,3
7456,3
7823,3
7920,3
21598,55
15266,3
18333,3
20693,3
21651,3
26324,3
33283,3
40872,3
66655,3
7075,3
78258,3
78259,3
78260,3
78261,3
21709,57
22013,58
22266,17
22267,17
22796,56
20801,56
20993,56
21469,56
23940,56
23943,56
25954,56
26214,56
26215,56
26216,56
26217,56
26218,56
26219,56
26220,56
26221,56
26222,56
26223,56
26224,56
26225,56
26226,56
26227,56
26228,56
26229,56
26230,56
26231,56
26232,56
26233,56
22797,12
22798,12
23261,12
22806,62
20707,62
20831,62
22874,6
20793,4
20818,4
21754,4
22454,4
22823,4
22877,4
22878,4
22881,4
22882,4
22883,4
22884,4
22885,4
22886,4
22887,4
22888,4
22889,4
22890,4
22891,4
22892,4
22894,4
22895,4
22896,4
22897,4
22900,4
22901,4
22902,4
22908,4
22913,4
22914,4
22915,4
22916,4
22917,4
22918,4
22919,4
22920,4
22921,4
23095,4
23123,4
23389,4
23390,4
23501,4
25209,4
25526,4
25684,4
25685,4
25686,4
25687,4
25688,4
25689,4
25690,4
25691,4
25692,4
25693,4
25694,4
25695,4
25696,4
25697,4
25698,4
25699,4
25700,4
25701,4
25702,4
25703,4
25704,4
25705,4
25706,4
25707,4
25708,4
25709,4
25710,4
25711,4
25712,4
25713,4
25714,4
25715,4
25716,4
25717,4
25718,4
25719,4
25720,4
25721,4
25722,4
25723,4
25724,4
25725,4
25726,4
25727,4
25728,4
25729,4
25730,4
25731,4
25732,4
25733,4
25734,4
25735,4
25736,4
25737,4
25738,4
25739,4
25740,4
25741,4
25742,4
25743,4
25744,4
25745,4
25746,4
25747,4
25748,4
25749,4
25750,4
25751,4
25752,4
25753,4
25754,4
25755,4
25756,4
25757,4
25758,4
25759,4
25760,4
25761,4
25762,4
25763,4
25764,4
25765,4
25766,4
25767,4
25768,4
25769,4
25770,4
25771,4
25772,4
25773,4
25774,4
25775,4
25776,4
25777,4
25778,4
25779,4
25780,4
25781,4
25782,4
25783,4
25784,4
25785,4
25786,4
25787,4
25788,4
25789,4
25790,4
25791,4
25792,4
25793,4
25794,7
25795,4
25796,4
25797,4
25798,4
25799,4
25800,4
25801,4
25802,4
25803,4
25804,4
25805,4
25806,4
25807,4
25808,4
25809,4
25810,4
25811,4
25812,4
25813,4
25814,4
25815,4
25816,4
25817,4
25818,4
25819,4
25820,4
25821,4
25822,4
25823,4
25824,4
25825,4
25826,4
25827,4
25828,4
25829,4
25830,4
25831,4
25832,4
25833,4
25834,4
25835,4
25836,4
25837,4
25838,4
25839,4
25840,4
25841,4
25842,4
25843,4
25844,4
25845,4
25846,4
25847,4
25848,4
25849,4
25850,4
25851,4
25852,4
25853,4
25854,4
25855,4
25856,4
23030,13
23306,12
23307,12
23308,12
23455,12
23460,12
23504,55
23511,12
23566,59
23725,59
27605,59
27853,59
27921,59
27923,59
1149,59
21690,59
2256,59
22578,59
23535,59
23544,59
23552,59
23562,59
23570,59
23579,59
23585,59
23591,59
23601,59
23624,59
23631,59
23648,59
23651,59
23666,59
23667,59
23672,59
23682,59
23693,59
23696,59
23711,59
23730,59
23734,59
23866,59
23867,59
24082,59
24085,59
24160,59
25555,59
27611,59
27613,59
27621,59
27624,59
27641,59
27646,59
27648,59
27654,59
27660,59
27667,59
27668,59
27677,59
27686,59
27690,59
27707,59
27709,59
27716,59
27721,59
27726,59
27740,59
27741,59
27743,59
27745,59
27747,59
27749,59
27755,59
27758,59
27767,59
27777,59
27778,59
27780,59
27781,59
27787,59
27791,59
27794,59
27795,59
27824,59
27826,59
27843,59
27847,59
27850,59
27851,59
27856,59
27862,59
27864,59
27871,59
27880,59
27881,59
27886,59
27887,59
27891,59
27894,59
27896,59
27898,59
27902,59
27919,59
27922,59
27933,59
28182,59
29277,59
36084,59
36255,59
36274,59
36420,59
46029,59
46199,59
50528,59
50529,59
50577,59
50612,59
50616,59
50626,59
50633,59
50634,59
50635,59
50636,59
50637,59
50638,59
50639,59
50640,59
50641,59
50642,59
50643,59
50644,59
50645,59
50646,59
50647,59
50648,59
50649,59
50650,59
50651,59
50652,59
50653,59
50654,59
50655,59
50656,59
50657,59
50658,59
50659,59
50660,59
50661,59
50662,59
50663,59
50664,59
50665,59
50666,59
50667,59
50668,59
50669,59
50670,59
50671,59
50672,59
50673,59
50674,59
50675,59
50676,59
50677,59
50678,59
50679,59
50680,59
50681,59
50682,59
50683,59
50684,59
50685,59
50686,59
50687,59
50688,59
50689,59
50690,59
50691,59
50692,59
50693,59
50694,59
50695,59
50696,59
50697,59
50698,59
50699,59
50700,59
50701,59
50702,59
50703,59
50704,59
50705,59
50706,59
50707,59
50708,59
50709,59
50710,59
50711,59
50712,59
50713,59
50714,59
50715,59
50716,59
50717,59
50718,59
50719,59
50720,59
50721,59
50722,59
50723,59
50724,59
50725,59
50726,59
50727,59
50728,59
50729,59
50730,15
50731,59
50732,59
50733,59
50734,59
50735,59
50736,59
50737,55
50738,59
50739,59
8739,59
9120,59
23803,16
24033,55
24113,4
24170,16
24242,12
27992,12
24255,17
78909,17
24271,12
24294,12
24329,60
25330,12
25522,86
25532,16
26354,12
27384,17
3330,17
46635,17
7369,17
27396,61
3998,61
72779,61
27518,17
28213,39
28697,39
7673,39
1908,59
1935,59
22411,59
23541,59
23547,59
23553,59
23567,59
23572,59
23580,59
23605,59
23612,59
23673,59
23675,59
23699,59
23700,59
23737,59
23864,59
27618,59
27658,59
27673,59
27674,59
27676,59
27688,59
27714,59
27742,59
27797,59
27854,59
27861,59
27863,59
27870,59
27903,59
27917,59
27940,59
50469,59
50470,59
50479,59
50480,59
50481,59
50482,59
50483,59
50484,59
50485,59
50486,59
50487,59
50488,59
50489,59
50490,59
50491,59
50492,59
50493,59
50494,59
50495,59
50496,59
50497,59
50498,59
50499,59
50500,59
50501,59
50502,59
50503,59
50504,59
50505,59
50506,59
50507,59
50509,59
50510,59
50511,59
50512,59
50513,59
50514,59
50515,59
50516,59
50517,59
50518,59
50519,59
50520,59
50521,59
50522,59
50523,59
50524,59
50525,59
50526,59
50527,59
50530,59
50531,59
50532,59
27888,59
27890,12
23877,12
33127,12
33128,12
27966,86
28147,16
28212,20
28220,62
28234,62
28300,62
28308,87
40818,87
40831,87
40839,87
76464,87
28958,62
28331,62
86352,62
87016,62
87026,62
87027,62
87028,62
87121,62
87122,62
87123,62
87124,62
87125,62
87126,62
87127,62
87128,62
87129,62
87130,62
87131,62
87132,62
87133,62
13364,39
28889,39
327,39
20697,7
40376,7
40377,7
40378,7
40379,7
40380,7
40381,7
40383,7
40384,7
40386,7
40396,7
5100,7
5392,7
28562,62
28800,62
28933,62
28974,62
29008,62
29036,3
29039,18
29043,62
31373,7
29144,20
46293,13
46302,13
46305,13
46320,13
46321,13
46322,13
46323,13
29652,63
29664,3
29702,12
29711,3
29765,0
29880,70
100,70
278,70
29663,70
9984,70
29937,21
45665,21
29941,63
29953,3
47739,3
5491,3
63966,3
64172,3
64200,3
64209,3
64210,3
29981,3
37345,20
30032,64
10320,64
30042,3
30347,3
30495,3
30499,16
30517,3
30537,3
30878,3
31131,16
31431,65
26104,65
31463,8
31649,66
36085,66
45662,12
45680,12
31749,33
31737,67
31738,67
61651,33
61707,33
61708,33
32000,20
32003,20
32009,20
32298,20
32387,20
32392,20
32395,20
32403,20
32405,20
32032,20
32414,20
32036,20
32093,68
32155,68
32156,68
32159,68
32165,68
32297,68
32351,68
32352,68
32353,68
32354,68
32355,68
32356,68
32359,68
32363,68
32364,68
32411,68
32111,8
32136,86
32346,68
32347,68
32348,68
32349,68
32350,68
32357,68
32358,68
32360,68
32361,68
32362,68
32365,68
32366,68
32367,68
32368,68
32369,68
32370,68
32371,68
32372,68
32373,68
32374,68
32375,68
32376,68
32219,20
32234,20
32296,20
32327,20
32379,20
32382,20
32413,20
32415,20
32416,20
32426,20
32431,20
32433,20
32468,20
32524,18
32618,3
32722,8
32797,39
32885,0
12959,0
26116,0
29918,0
42272,0
42273,0
42274,0
42275,0
71,0
32904,20
32907,0
28883,0
29805,0
33026,0
5566,0
32981,0
10226,0
10347,0
10366,0
10378,0
14167,0
189,0
2659,0
275,0
29218,0
29646,0
29648,0
29673,0
29674,0
29675,0
29676,0
29922,0
32533,0
32974,0
33010,0
33013,0
33021,0
33058,0
33059,0
33061,0
36758,0
40244,0
40252,0
40618,0
412,0
41407,0
41457,0
41480,0
41842,0
42692,0
43066,0
47438,0
52666,0
52935,0
52936,0
53975,0
58382,0
58385,0
58386,0
58577,0
58578,0
58581,0
58582,0
58587,0
58588,0
58589,0
58590,0
58591,0
58592,0
58593,0
58594,0
58595,0
58600,0
58601,0
58602,0
58603,0
58604,0
58607,0
58608,0
58612,0
58613,0
58618,0
58619,0
58620,0
58621,0
58622,0
58624,0
58626,0
58627,0
58628,0
58630,0
58632,0
58634,0
58647,0
58651,0
58654,0
58761,0
58762,0
58763,0
58764,0
58765,0
58766,0
58767,0
58768,0
58769,0
58770,0
74,0
8333,0
8369,0
8620,0
90,0
33012,16
33068,12
20723,12
20808,12
33231,12
5793,12
33130,69
33153,3
33156,3
33179,70
10755,70
10847,70
11194,70
11748,70
14446,70
14491,70
14634,70
15500,70
17791,70
17792,70
17796,70
17798,70
17799,70
17800,70
17801,70
17806,70
17809,70
31526,15
34963,70
35116,70
36667,70
40500,70
40647,70
41819,70
46235,70
52495,70
52849,70
71120,70
76277,70
76905,70
76906,70
76907,70
76908,70
76909,70
76910,70
76911,70
76912,70
76913,70
76914,70
76915,70
76916,70
76917,70
76918,70
76919,70
76920,70
76921,70
76922,70
76923,70
76924,70
76925,70
76926,70
76927,70
76928,70
76929,70
76930,70
76931,70
76932,70
76933,70
76934,70
76935,70
76936,70
76937,70
76938,70
76939,70
76940,70
76941,70
76942,70
76943,70
76944,70
76945,70
76946,70
76947,70
76948,70
76949,70
76950,70
76951,70
76952,70
76953,70
76954,70
76955,70
76956,70
76957,70
76958,70
76959,70
76960,70
76961,70
76962,70
76963,70
76964,70
76965,70
76966,70
76967,70
76968,70
76969,70
76970,70
76971,70
76972,70
76973,70
76974,70
77236,70
77237,70
77238,70
77239,70
77240,70
77241,70
77242,70
77243,70
77244,70
77245,70
77246,70
77247,70
77248,70
77249,70
77250,70
77251,70
77252,70
77253,70
77254,70
77255,70
77256,70
77257,70
77258,70
77259,70
77260,70
77261,70
77262,70
77263,70
77264,70
77265,70
77266,70
77267,70
77268,70
77269,70
77270,70
77271,70
77272,70
77273,70
77274,70
77275,70
77276,70
77277,70
77278,70
77279,70
77280,70
33247,12
33267,12
33284,71
33400,16
57365,113
33557,72
33558,72
33648,20
